Channel Id,Channel Url,Channel Title
UCwhB8cJTSLxyubnKSS-PLJg,http://www.youtube.com/channel/UCwhB8cJTSLxyubnKSS-PLJg,MegaLag
UCx-PpwbajI5ToAY0WwJO2Kg,http://www.youtube.com/channel/UCx-PpwbajI5ToAY0WwJO2Kg,PortalRunner
UCx2StD8gHd_-nRo5z1qcJ8g,http://www.youtube.com/channel/UCx2StD8gHd_-nRo5z1qcJ8g,Subnautica
UCxFWzKZa74SyAqpJyVlG5Ew,http://www.youtube.com/channel/UCxFWzKZa74SyAqpJyVlG5Ew,Kat Blaque
UCxO_ya-RmAXCXJCU54AxYFw,http://www.youtube.com/channel/UCxO_ya-RmAXCXJCU54AxYFw,New Frame Plus
UCxZpM39a6aPP62h95rdEo7A,http://www.youtube.com/channel/UCxZpM39a6aPP62h95rdEo7A,Mike Likes Science
UCxddeIv7GdHNcVPZI9JvGXQ,http://www.youtube.com/channel/UCxddeIv7GdHNcVPZI9JvGXQ,eurothug4000
UCxlNxDhs_XNUYv7aXSb-cDg,http://www.youtube.com/channel/UCxlNxDhs_XNUYv7aXSb-cDg,Nader Makki
UCxu3mVAacTdrLPfwTsAEUzg,http://www.youtube.com/channel/UCxu3mVAacTdrLPfwTsAEUzg,The Good Stuff
UCxuET3jfy0v8EJa7TKNiI2g,http://www.youtube.com/channel/UCxuET3jfy0v8EJa7TKNiI2g,fyfluiddynamics
UCxzC4EngIsMrPmbm6Nxvb-A,http://www.youtube.com/channel/UCxzC4EngIsMrPmbm6Nxvb-A,Scott Manley
UCy0tKL1T7wFoYcxCe0xjN6Q,http://www.youtube.com/channel/UCy0tKL1T7wFoYcxCe0xjN6Q,Technology Connections
UCyI8tCKHgsaOPkwCjLt3kuQ,http://www.youtube.com/channel/UCyI8tCKHgsaOPkwCjLt3kuQ,Srcerer
UCyMZMWvFXg7ZJFSED_ImnwA,http://www.youtube.com/channel/UCyMZMWvFXg7ZJFSED_ImnwA,Pettyartist
UCyNtlmLB73-7gtlBz00XOQQ,http://www.youtube.com/channel/UCyNtlmLB73-7gtlBz00XOQQ,Folding Ideas
UCyWDmyZRjrGHeKF-ofFsT5Q,http://www.youtube.com/channel/UCyWDmyZRjrGHeKF-ofFsT5Q,Internet Comment Etiquette with Erik
UCyhnYIvIKK_--PiJXCMKxQQ,http://www.youtube.com/channel/UCyhnYIvIKK_--PiJXCMKxQQ,Joseph Anderson
UCyhvJR_nYEeSuv_9XlWLRYw,http://www.youtube.com/channel/UCyhvJR_nYEeSuv_9XlWLRYw,DEMOLITIONDv2
UCyp1gCHZJU_fGWFf2rtMkCg,http://www.youtube.com/channel/UCyp1gCHZJU_fGWFf2rtMkCg,Numberphile2
UCyxcGxSCgN4L02rdXqaATug,http://www.youtube.com/channel/UCyxcGxSCgN4L02rdXqaATug,GamesWithHank
UCz4ZjuO7HrynjRrRlur1yWg,http://www.youtube.com/channel/UCz4ZjuO7HrynjRrRlur1yWg,The Canipa Effect
UCzR-rom72PHN9Zg7RML9EbA,http://www.youtube.com/channel/UCzR-rom72PHN9Zg7RML9EbA,PBS Eons
UCzSBv-iml0SCoAE-6v2ReWQ,http://www.youtube.com/channel/UCzSBv-iml0SCoAE-6v2ReWQ,CGP Play
UCzdbnf-pIJh-Qp6fdSb5ezw,http://www.youtube.com/channel/UCzdbnf-pIJh-Qp6fdSb5ezw,collectivecadenza
UCzhbXXKqKUNEI2TOFI1MI5g,http://www.youtube.com/channel/UCzhbXXKqKUNEI2TOFI1MI5g,The Thief and the Cobbler Archive Official
UCznHh6gk3ewFhaTZtdQFWWw,http://www.youtube.com/channel/UCznHh6gk3ewFhaTZtdQFWWw,Greg and Mitch
UCznlC7eh1IbzpI024aC93fg,http://www.youtube.com/channel/UCznlC7eh1IbzpI024aC93fg,ReviewCandy
UCzsizX25bx5_iUSM0ztdBFg,http://www.youtube.com/channel/UCzsizX25bx5_iUSM0ztdBFg,1Kids (Mike)
UCzyh48nlUsGIzK6mOrtyoRQ,http://www.youtube.com/channel/UCzyh48nlUsGIzK6mOrtyoRQ,Misinformed





